source,source_issue_url,external_issue_id,comicvine_volume_id,series_year,series_title,series_gcd_id,issue_title,issue_number,publisher,cover_date,in_store_date,description,original_cover_url,storage_path
comicvine,https://comicvine.gamespot.com/api/issue/4000-172662/,172662,20559,1988,The Transformers,11216,Legion Lost! part 1,166,Marvel UK/Panini UK,1988-05-21,1988-05-14,<p>Flaming revelations abound whilst Springer faces the impact of his actions...</p>,https://comicvine.gamespot.com/a/uploads/original/5/51078/968355-166.jpg,comicvine/the-transformers/vol-20559/172662-legion-lost-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172663/,172663,20559,1988,The Transformers,11216,Legion Lost! Part 2,167,Marvel UK/Panini UK,1988-05-28,1988-05-21,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/968356-167.jpg,comicvine/the-transformers/vol-20559/172663-legion-lost-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172664/,172664,20559,1988,The Transformers,11216,"Meltdown!, Part 1",168,Marvel UK/Panini UK,1988-06-04,1988-05-28,<p><em>Flame prepares for the greatest transformation of all time!</em></p>,https://comicvine.gamespot.com/a/uploads/original/5/51078/968357-168.jpg,comicvine/the-transformers/vol-20559/172664-meltdown-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172666/,172666,20559,1988,The Transformers,11216,"Meltdown!, Part 2",169,Marvel UK/Panini UK,1988-06-11,1988-06-04,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/968359-169.jpg,comicvine/the-transformers/vol-20559/172666-meltdown-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171924/,171924,20559,1985,The Transformers,11216,"The Enemy Within!, Part 5",17,Marvel UK/Panini UK,1985-05-04,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/961975-17.jpg,comicvine/the-transformers/vol-20559/171924-the-enemy-within-part-5.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172667/,172667,20559,1988,The Transformers,11216,"Deadly Games, Part 1",170,Marvel UK/Panini UK,1988-06-18,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968360-170..jpg,comicvine/the-transformers/vol-20559/172667-deadly-games-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172669/,172669,20559,1988,The Transformers,11216,"Deadly Games, Part 2",171,Marvel UK/Panini UK,1988-06-25,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968362-171.jpg,comicvine/the-transformers/vol-20559/172669-deadly-games-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172670/,172670,20559,1988,The Transformers,11216,"Wrecking Havoc, Part 1",172,Marvel UK/Panini UK,1988-07-02,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968363-172.jpg,comicvine/the-transformers/vol-20559/172670-wrecking-havoc-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172671/,172671,20559,1988,The Transformers,11216,"Wrecking Havoc, Part 2",173,Marvel UK/Panini UK,1988-07-09,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968364-173.jpg,comicvine/the-transformers/vol-20559/172671-wrecking-havoc-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172672/,172672,20559,1988,The Transformers,11216,Issue 174,174,Marvel UK/Panini UK,1988-07-16,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968365-174.jpg,comicvine/the-transformers/vol-20559/172672-issue-174.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172673/,172673,20559,1988,The Transformers,11216,Issue 175,175,Marvel UK/Panini UK,1988-07-23,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968366-175.jpg,comicvine/the-transformers/vol-20559/172673-issue-175.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172674/,172674,20559,1988,The Transformers,11216,Issue 176,176,Marvel UK/Panini UK,1988-07-30,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968369-176.jpg,comicvine/the-transformers/vol-20559/172674-issue-176.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172675/,172675,20559,1988,The Transformers,11216,Issue 177,177,Marvel UK/Panini UK,1988-08-06,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968372-177.jpg,comicvine/the-transformers/vol-20559/172675-issue-177.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172676/,172676,20559,1988,The Transformers,11216,Issue 178,178,Marvel UK/Panini UK,1988-08-13,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968373-178.jpg,comicvine/the-transformers/vol-20559/172676-issue-178.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172677/,172677,20559,1988,The Transformers,11216,Issue 179,179,Marvel UK/Panini UK,1988-08-20,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/968374-179.jpg,comicvine/the-transformers/vol-20559/172677-issue-179.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171925/,171925,20559,1985,The Transformers,11216,"Raiders of the Last Ark, Part 1",18,Marvel UK/Panini UK,1985-05-01,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/961976-18.jpg,comicvine/the-transformers/vol-20559/171925-raiders-of-the-last-ark-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172678/,172678,20559,1988,The Transformers,11216,Issue 180,180,Marvel UK/Panini UK,1988-08-27,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968375-180.jpg,comicvine/the-transformers/vol-20559/172678-issue-180.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172679/,172679,20559,1988,The Transformers,11216,Issue 181,181,Marvel UK/Panini UK,1988-09-03,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968376-181.jpg,comicvine/the-transformers/vol-20559/172679-issue-181.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172680/,172680,20559,1988,The Transformers,11216,"Space Pirates, Part 1",182,Marvel UK/Panini UK,1988-09-10,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968377-182.jpg,comicvine/the-transformers/vol-20559/172680-space-pirates-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172681/,172681,20559,1988,The Transformers,11216,"Space Pirates, Part 2",183,Marvel UK/Panini UK,1988-09-17,,<br/>,https://comicvine.gamespot.com/a/uploads/original/5/51078/968378-183.jpg,comicvine/the-transformers/vol-20559/172681-space-pirates-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172682/,172682,20559,1988,The Transformers,11216,"Space Pirates, Part 3",184,Marvel UK/Panini UK,1988-09-24,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968379-184.jpg,comicvine/the-transformers/vol-20559/172682-space-pirates-part-3.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172683/,172683,20559,1988,The Transformers,11216,"Space Pirates, Part 4",185,Marvel UK/Panini UK,1988-10-01,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968380-185.jpg,comicvine/the-transformers/vol-20559/172683-space-pirates-part-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172684/,172684,20559,1988,The Transformers,11216,"Space Pirates, Part 5",186,Marvel UK/Panini UK,1988-10-08,,"<p>It looks as though there's no hope left for either the Autobots or Decepticons on Cybertron the Decepticons are hoping for salvation (in shape of assistance from there sworn enemies the autobots) and on Earth the Autobots leader Rodimus Prime now bereft of the creation matrix has been transformed from a young brash headstrong, Hot Rod.</p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/968381-186.jpg,comicvine/the-transformers/vol-20559/172684-space-pirates-part-5.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172685/,172685,20559,1988,The Transformers,11216,"Space Pirates, Part 6",187,Marvel UK/Panini UK,1988-10-15,,"<p>Autobots and Decepticons fight side-by-side in a desprate battle against the horde of Quinessons. Even the biggest Transformer of them all , Metroplex, awakens from his 5 year slumber to take up arms. Can a weakened Rodimus Prime wrestle back the Matrix from General Ghyrik or is all lost? </p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/968384-187.jpg,comicvine/the-transformers/vol-20559/172685-space-pirates-part-6.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172686/,172686,20559,1988,The Transformers,11216,Firebug,188,Marvel UK/Panini UK,1988-10-22,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968386-188.jpg,comicvine/the-transformers/vol-20559/172686-firebug.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172687/,172687,20559,1988,The Transformers,11216,Dry Run,189,Marvel UK/Panini UK,1988-10-29,,"<p>Megatron battles Scourge and Cyclonus in preparation for confronting their master and his future self, Galvatron. An early prologue to the upcoming Time Wars story.</p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/968388-189.jpg,comicvine/the-transformers/vol-20559/172687-dry-run.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171926/,171926,20559,1985,The Transformers,11216,"Raiders of the Last Ark, Part 2",19,Marvel UK/Panini UK,1985-06-01,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/961977-19.jpg,comicvine/the-transformers/vol-20559/171926-raiders-of-the-last-ark-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172688/,172688,20559,1988,The Transformers,11216,"Monstercon From Mars, Part 1",190,Marvel UK/Panini UK,1988-11-05,,"<p>Reprints <a data-ref-id=""4000-57464"" href=""/transformers-monstercon-from-mars/4000-57464/"" slug=""transformers-monstercon-from-mars"">  The Transformers #45</a>.</p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/968389-190.jpg,comicvine/the-transformers/vol-20559/172688-monstercon-from-mars-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172689/,172689,20559,1988,The Transformers,11216,"Monstercon from Mars, Part 2",191,Marvel UK/Panini UK,1988-11-12,,"<p>Monstercon from Mars, reprints <a data-ref-id=""4000-57464"" href=""/transformers-monstercon-from-mars/4000-57464/"" slug=""transformers-monstercon-from-mars"">The Transformers #45</a>.</p><p>Film producer, Rolie Friendly, has cast the Decepticon, Skullgrin, in his new movie.</p><p>Also in this issue Action Force (G.I. Joe) makes a return after 8 weeks, replacing Visionaries.</p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/968390-191.jpg,comicvine/the-transformers/vol-20559/172689-monstercon-from-mars-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172690/,172690,20559,1988,The Transformers,11216,Cash and Car-nage,192,Marvel UK/Panini UK,1988-11-19,,"<p>Sizzle, Fizzle and Backstreet aren't having the best of luck. They've just escaped imprisonment by the Decepticons only to be hunted by Z Foundation. A mysterious organisation dedicated to the destruction of all Transformers.</p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/968392-192.jpg,comicvine/the-transformers/vol-20559/172690-cash-and-car-nage.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172691/,172691,20559,1988,The Transformers,11216,"Cash and Car-nage, Part 2",193,Marvel UK/Panini UK,1988-11-26,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968393-193.jpg,comicvine/the-transformers/vol-20559/172691-cash-and-car-nage-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172692/,172692,20559,1988,The Transformers,11216,Club Con,194,Marvel UK/Panini UK,1988-12-03,,<p>The Decepticons open a luxurious holiday island resort for humans but what is their true intention?</p>,https://comicvine.gamespot.com/a/uploads/original/5/51078/968394-194.jpg,comicvine/the-transformers/vol-20559/172692-club-con.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172693/,172693,20559,1988,The Transformers,11216,"Club Con, Part 2",195,Marvel UK/Panini UK,1988-12-10,,<p>Jesse along with Blaster (disguised as a portable stereo)  holiday on the Decepticon island to uncover its true secrets.</p>,https://comicvine.gamespot.com/a/uploads/original/5/51078/968395-195.jpg,comicvine/the-transformers/vol-20559/172693-club-con-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172694/,172694,20559,1988,The Transformers,11216,The Flames of Boltax,196,Marvel UK/Panini UK,1988-12-17,,"<p>Two Autobot cassette tapes, Raindance and Grandslam, holding important infomation have fallen into Decepticon hands. Ratbat and Starscream watch on as a mysterious mission from Cybertrons past unfolds before their eyes.</p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/968396-196.jpg,comicvine/the-transformers/vol-20559/172694-the-flames-of-boltax.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172695/,172695,20559,1988,The Transformers,11216,"The Flames of Boltax, Part 2",197,Marvel UK/Panini UK,1988-12-24,,<p>Cybertrons past. Optimus Prime and the Triggerbots have arrived at Boltax with Megatron shadowing their every move. The present. Ratbat and Starscream continue to watch the accient events unfold via the holographic realvision. What past secrets will they discover?</p>,https://comicvine.gamespot.com/a/uploads/original/5/51078/968397-197.jpg,comicvine/the-transformers/vol-20559/172695-the-flames-of-boltax-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172696/,172696,20559,1988,The Transformers,11216,Cold Comfort and Joy,198,Marvel UK/Panini UK,1988-12-31,,"<p>Christmas day, a time for joy, warmth and happiness... unless you're Optimus Prime. Since his rebirth he's found his commitment to protecting the humans and their planet waning. Meanwhile the Autobot Powermasters cause mischief for themselves as they investigate mysterious 'giant robots' that destroyed buildings in a nearby town. A prelude to Time Wars.</p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/968398-198.jpg,comicvine/the-transformers/vol-20559/172696-cold-comfort-and-joy.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172697/,172697,20559,1989,The Transformers,11216,"Time Wars, Part 1",199,Marvel UK/Panini UK,1989-01-07,,<p>Earth- new years day 2009. The sky churns and boils with mysterious energy and the whole planet is struck by unnatural storms. The Autobots travel back in time to 1989 to where the disturbance originated. Soundwave and the Terrorcons on a mission of revenge follow them through the trans-time dimensional portal. The beginning of the Time Wars saga.</p>,https://comicvine.gamespot.com/a/uploads/original/5/51078/968399-199.jpg,comicvine/the-transformers/vol-20559/172697-time-wars-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171908/,171908,20559,1984,The Transformers,11216,The Transformers; part 2,2,Marvel UK/Panini UK,1984-10-04,,"<p>Reprints Issue <a data-ref-id=""4000-57420"" href=""/the-transformers-the-transformers/4000-57420/"" slug=""the-transformers-the-transformers"">#1</a> of <a data-ref-id=""4050-3370"" href=""/the-transformers/4050-3370/"" slug=""the-transformers"">The Transformers</a></p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/961942-2.jpg,comicvine/the-transformers/vol-20559/171908-the-transformers-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171927/,171927,20559,1985,The Transformers,11216,"Raiders of the Last Ark, Part 3",20,Marvel UK/Panini UK,1985-06-15,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/961979-20.jpg,comicvine/the-transformers/vol-20559/171927-raiders-of-the-last-ark-part-3.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172698/,172698,20559,1989,The Transformers,11216,Time Wars. Part 2,200,Marvel UK/Panini UK,1989-01-14,,"<p>It's 1989 and the same rift in space and time that threatens Earth of 2009 grows... Ravage, who has remained in a healing sleep for many years, is awakened and stumbles upon the base of Galvatron. Rodimus Prime and the Autobots of the future arrive in the present day and come face-to-face with Optimus Prime. But something is wrong. The natural laws of universe restores balance to this unnatural situation and Optimus Prime and several of his Autobot colleges disappear.</p>",https://comicvine.gamespot.com/a/uploads/original/11/117127/2955122-200-1.jpg,comicvine/the-transformers/vol-20559/172698-time-wars-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172699/,172699,20559,1989,The Transformers,11216,"Time Wars, Part 3",201,Marvel UK/Panini UK,1989-01-21,,"<p>It's Autobot vs Autobot has Fortress Maximus leads the attack on the newly arrived future Autobots believing they have murdered Optimus Prime. It's up to Rodimus, using the power of the Matrix, to end the fighting. Meanwhile 6 present day Decepticons disappear into limbo has Soundwave and the Terrorcons arrive from the future.</p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/968401-201.jpg,comicvine/the-transformers/vol-20559/172699-time-wars-part-3.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172700/,172700,20559,1989,The Transformers,11216,"Time Wars, Part 4",202,Marvel UK/Panini UK,1989-01-28,,"<p>The Wreckers and Mayhem Attack Squad enter Galvatrons base when they are not only confronted by Galvatron but also Megatron. 20 miles aways an uneasy alliance is formed between the future and present Autobots and Decepticons. Optimus Prime, still in limbo speaking through the Matrix, explains to them that the rift in time and space is caused by Cyclonus and Scourge bypassing the mass transference and upsetting the natural balance of the universe.</p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/968402-202.jpg,comicvine/the-transformers/vol-20559/172700-time-wars-part-4.jpg
